Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
2429,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,34,2.82,32,1,0,1,0,6,0.50,6,0,0,0,0,0,Matches
2430,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,42,2.25,28,6,4,3,1,2,0.11,2,0,0,0,0,0,Matches
2431,Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,2.3,3,1.31,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2432,Cheick Timite\Cheick-Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,16.2,26,1.61,20,0,2,1,2,2,0.12,1,0,0,0,0,1,Matches
2433,David Timor\David-Timor,es ESP,MFFW,Girona,es La Liga,28,1989,1.8,3,1.66,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2434,George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2435,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,3,0.30,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2436,Tito\Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,12,0.98,9,3,0,0,0,1,0.08,0,1,0,0,0,0,Matches
2437,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2438,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,3,0.32,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2439,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,23.8,57,2.39,36,0,12,3,6,5,0.21,1,0,2,1,1,0,Matches
2440,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,3,5.19,2,0,0,1,0,1,1.73,0,0,0,1,0,0,Matches
2441,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,27,1990,19.4,32,1.65,25,0,2,5,0,3,0.15,3,0,0,0,0,0,Matches
2442,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,56,1.79,27,1,9,15,4,6,0.19,3,0,0,3,0,0,Matches
2443,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,13,0.46,11,1,0,1,0,3,0.11,2,0,0,1,0,0,Matches
2444,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,8,0.97,8,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
2445,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,10,0.54,9,0,0,0,1,3,0.16,3,0,0,0,0,0,Matches
2446,Toño\Tono,es ESP,DFMF,Levante,es La Liga,28,1989,19.6,30,1.53,23,1,3,1,1,4,0.20,3,0,0,0,0,1,Matches
2447,Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2448,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,26.5,45,1.70,29,6,2,1,7,9,0.34,5,2,0,0,2,0,Matches
2449,Daniel Torres\Daniel-Torres,co COL,MF,Alavés,es La Liga,28,1989,0.8,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2450,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,es La Liga,18,2000,9.4,24,2.54,23,0,0,1,0,4,0.42,4,0,0,0,0,0,Matches
2451,Lucas Torró\Lucas-Torro,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,6.2,8,1.29,7,0,0,0,1,2,0.32,1,0,0,0,1,0,Matches
2452,Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,12.9,10,0.78,6,1,2,1,0,4,0.31,3,0,1,0,0,0,Matches
2453,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,11.8,22,1.87,15,0,1,2,4,3,0.25,3,0,0,0,0,0,Matches
2454,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,24,1994,30.5,62,2.03,46,0,3,6,7,6,0.20,2,0,1,2,1,0,Matches
2455,Almamy Touré\Almamy-Toure,ml MLI,DF,Monaco,fr Ligue 1,22,1996,3.8,4,1.04,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2456,Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,de Bundesliga,22,1996,5.8,3,0.52,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2457,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,19.2,29,1.51,26,0,1,1,1,3,0.16,3,0,0,0,0,0,Matches
2458,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,27,1991,33.4,129,3.86,100,6,14,3,6,11,0.33,8,0,1,1,1,0,Matches
2459,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,eng Premier League,22,1996,10.0,40,3.99,26,0,9,2,3,2,0.20,1,0,0,1,0,0,Matches
2460,Adama Traoré\Adama-Traore,ml MLI,MFFW,Monaco,fr Ligue 1,23,1995,2.7,12,4.50,6,2,2,1,1,1,0.37,0,1,0,0,0,0,Matches
2461,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Lyon,fr Ligue 1,22,1995,23.5,87,3.70,59,0,12,4,12,15,0.64,11,0,3,0,1,0,Matches
2462,Charles Traore\Charles-Traore,ml MLI,DF,Nantes,fr Ligue 1,26,1992,12.9,16,1.24,13,1,0,0,2,0,0.00,0,0,0,0,0,0,Matches
2463,Cheick Traoré\Cheick-Traore,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,16.8,23,1.37,16,5,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2464,Gaoussou Traoré\Gaoussou-Traore,fr FRA,MF,Amiens,fr Ligue 1,18,1999,1.2,3,2.52,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2465,Hamari Traoré\Hamari-Traore,ml MLI,DF,Rennes,fr Ligue 1,26,1992,33.0,64,1.94,50,2,8,3,1,7,0.21,6,0,1,0,0,0,Matches
2466,Ibrahima Traoré\Ibrahima-Traore,gn GUI,FWMF,M'gladbach,de Bundesliga,30,1988,6.1,31,5.05,17,3,4,4,2,5,0.82,3,1,0,0,0,1,Matches
2467,Ismaël Traoré\Ismael-Traore,ci CIV,DF,Angers,fr Ligue 1,31,1986,29.3,14,0.48,12,0,1,0,1,3,0.10,1,0,1,0,1,0,Matches
2468,Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,32.6,6,0.18,5,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2469,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2.0,1,0.50,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2470,Óscar Trejo\Oscar-Trejo,ar ARG,MFFW,Rayo Vallecano,es La Liga,30,1988,19.6,56,2.86,45,0,7,2,2,6,0.31,4,0,0,2,0,0,Matches
2471,Driss Trichard\Driss-Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1.0,1,1.00,1,0,0,0,0,1,1.00,1,0,0,0,0,0,Matches
2472,Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,17.2,33,1.92,27,3,0,1,2,1,0.06,1,0,0,0,0,0,Matches
2473,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,25.3,78,3.08,53,21,0,3,1,10,0.40,5,3,0,2,0,0,Matches
2474,William Troost-Ekong\William-Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,34.0,8,0.23,8,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2475,Marcello Trotta\Marcello-Trotta,it ITA,FW,Sassuolo,it Serie A,25,1992,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2476,Marcello Trotta\Marcello-Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,4.4,9,2.04,7,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2477,Philipp Tschauner\Philipp-Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2478,Marco Tumminello\Marco-Tumminello,it ITA,FWDF,Atalanta,it Serie A,19,1998,0.1,1,10.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2479,Patrick Twumasi\Patrick-Twumasi,gh GHA,MFFW,Alavés,es La Liga,24,1994,1.9,6,3.18,5,1,0,0,0,2,1.06,2,0,0,0,0,0,Matches
2480,Salih Uçan\Salih-Ucan,tr TUR,MFDF,Empoli,it Serie A,24,1994,2.9,12,4.17,9,1,1,1,0,2,0.69,2,0,0,0,0,0,Matches
2481,Anthony Ujah\Anthony-Ujah,ng NGA,FW,Mainz 05,de Bundesliga,27,1990,8.2,20,2.45,16,0,0,3,1,0,0.00,0,0,0,0,0,0,Matches
2482,Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,de Bundesliga,29,1988,8.4,1,0.12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2483,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,es La Liga,24,1993,13.2,7,0.53,7,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
2484,Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,es La Liga,21,1997,23.9,39,1.63,30,0,2,1,5,7,0.29,3,0,1,0,2,1,Matches
2485,Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,it Serie A,21,1997,15.3,67,4.39,46,8,7,4,2,11,0.72,8,1,2,0,0,0,Matches
2486,Joel Untersee\Joel-Untersee,ch SUI,DF,Empoli,it Serie A,24,1994,1.4,1,0.71,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2487,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,19,1998,14.4,8,0.56,6,0,1,1,0,1,0.07,1,0,0,0,0,0,Matches
2488,Takashi Usami\Takashi-Usami,jp JPN,FWMF,Düsseldorf,de Bundesliga,26,1992,9.8,29,2.97,16,5,5,1,2,4,0.41,1,2,0,1,0,0,Matches
2489,Mark Uth\Mark-Uth,de GER,FWMF,Schalke 04,de Bundesliga,26,1991,15.6,33,2.11,24,0,3,2,4,3,0.19,1,0,1,0,1,0,Matches
2490,Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,es La Liga,29,1989,33.0,4,0.12,2,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2491,Valentín Vada\Valentin-Vada,ar ARG,MF,Bordeaux,fr Ligue 1,22,1996,0.4,1,2.50,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2492,Valentín Vada\Valentin-Vada,ar ARG,MF,Saint-Étienne,fr Ligue 1,22,1996,4.5,9,2.00,7,1,0,1,0,2,0.45,2,0,0,0,0,0,Matches
2493,William Vainqueur\William-Vainqueur,fr FRA,MF,Monaco,fr Ligue 1,29,1988,0.9,2,2.25,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2494,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,SPAL,it Serie A,32,1986,7.4,31,4.18,15,13,2,1,0,2,0.27,0,1,0,1,0,0,Matches
2495,Pierrick Valdivia\Pierrick-Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,0.3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2496,Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,eng Premier League,32,1985,5.2,13,2.51,12,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2497,Enrico Valentini\Enrico-Valentini,it ITA,DF,Nürnberg,de Bundesliga,29,1989,14.4,31,2.15,15,15,0,0,1,3,0.21,1,2,0,0,0,0,Matches
2498,Borja Valero\Borja-Valero,es ESP,MF,Inter,it Serie A,33,1985,13.7,47,3.44,43,1,1,0,2,5,0.37,5,0,0,0,0,0,Matches
2499,Valery\Valery,es ESP,DFMF,Girona,es La Liga,18,1999,9.9,17,1.72,13,1,1,0,2,1,0.10,1,0,0,0,0,0,Matches
2500,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,eng Premier League,19,1999,19.0,16,0.84,10,1,2,1,2,2,0.11,2,0,0,0,0,0,Matches
2501,Jesús Vallejo\Jesus-Vallejo,es ESP,DFMF,Real Madrid,es La Liga,21,1997,3.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2502,Theo Valls\Theo-Valls,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,19.7,42,2.14,36,1,1,1,3,1,0.05,0,0,0,0,1,0,Matches
2503,Mattia Valoti\Mattia-Valoti,it ITA,MF,SPAL,it Serie A,24,1993,13.6,27,1.99,21,0,0,2,4,2,0.15,2,0,0,0,0,0,Matches
2504,Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,es La Liga,20,1998,7.3,19,2.61,18,1,0,0,0,1,0.14,1,0,0,0,0,0,Matches
2505,Luca Valzania\Luca-Valzania,it ITA,MFFW,Atalanta,it Serie A,22,1996,0.8,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2506,Luca Valzania\Luca-Valzania,it ITA,MF,Frosinone,it Serie A,22,1996,10.0,30,3.01,21,1,1,3,4,1,0.10,1,0,0,0,0,0,Matches
2507,Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,es La Liga,25,1993,30.6,9,0.29,7,0,0,2,0,1,0.03,1,0,0,0,0,0,Matches
2508,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,eng Premier League,31,1987,30.3,56,1.85,40,0,5,5,6,9,0.30,4,0,1,1,3,0,Matches
2509,Franco Vázquez\Franco-Vazquez,ar ARG,MFFW,Sevilla,es La Liga,29,1989,25.3,64,2.53,50,1,5,1,7,9,0.36,7,1,1,0,0,0,Matches
2510,Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,es La Liga,25,1993,2.4,3,1.23,3,0,0,0,0,1,0.41,1,0,0,0,0,0,Matches
2511,Lucas Vázquez\Lucas-Vazquez,es ESP,FW,Real Madrid,es La Liga,27,1991,16.8,53,3.16,48,1,2,1,1,4,0.24,4,0,0,0,0,0,Matches
2512,Matías Vecino\Matias-Vecino,uy URU,MF,Inter,it Serie A,26,1991,22.4,55,2.46,45,1,1,6,2,7,0.31,5,0,0,2,0,0,Matches
2513,Koke Vegas\Koke-Vegas,es ESP,GK,Levante,es La Liga,22,1995,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2514,Emiliano Velázquez\Emiliano-Velazquez,uy URU,DF,Rayo Vallecano,es La Liga,24,1994,14.2,17,1.20,13,0,1,3,0,2,0.14,2,0,0,0,0,0,Matches
2515,Miloš Veljković\Milos-Veljkovic,rs SRB,DF,Werder Bremen,de Bundesliga,22,1995,20.9,12,0.58,10,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2516,Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,it Serie A,32,1986,14.0,43,3.08,24,13,1,5,0,1,0.07,0,1,0,0,0,0,Matches
2517,Daniele Verde\Daniele-Verde,it ITA,FWMF,Valladolid,es La Liga,22,1996,7.3,23,3.15,10,8,2,2,1,1,0.14,1,0,0,0,0,0,Matches
2518,Francesco Verde\Francesco-Verde,it ITA,FW,Cagliari,it Serie A,19,1999,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2519,Simone Verdi\Simone-Verdi,it ITA,MFFW,Napoli,it Serie A,26,1992,7.8,31,3.96,23,4,1,3,0,4,0.51,3,0,0,1,0,0,Matches
2520,Jordan Veretout\Jordan-Veretout,fr FRA,MF,Fiorentina,it Serie A,25,1993,32.7,115,3.52,79,30,4,1,1,4,0.12,3,1,0,0,0,0,Matches
2521,Paul Verhaegh\Paul-Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,34,1983,2.0,1,0.50,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2522,Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,es La Liga,32,1985,6.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2523,Marco Verratti\Marco-Verratti,it ITA,MF,Paris S-G,fr Ligue 1,25,1992,20.9,73,3.50,66,2,2,0,3,5,0.24,4,1,0,0,0,0,Matches
2524,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,eng Premier League,31,1987,21.2,15,0.71,15,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
2525,Freddie Veseli\Freddie-Veseli,al ALB,DF,Empoli,it Serie A,25,1992,28.2,15,0.53,11,3,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2526,Mikel Vesga\Mikel-Vesga,es ESP,MF,Leganés,es La Liga,25,1993,23.0,35,1.52,30,0,1,0,4,2,0.09,2,0,0,0,0,0,Matches
2527,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,eng Premier League,25,1992,22.5,12,0.53,9,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2528,Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,es La Liga,24,1994,2.2,3,1.38,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2529,Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,es La Liga,24,1994,14.9,6,0.40,5,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
2530,Francesco Vicari\Francesco-Vicari,it ITA,DF,SPAL,it Serie A,23,1994,25.9,6,0.23,6,0,0,0,0,2,0.08,2,0,0,0,0,0,Matches
2531,Aleix Vidal\Aleix-Vidal,es ESP,DFMF,Sevilla,es La Liga,28,1989,5.9,21,3.58,15,3,1,1,1,2,0.34,2,0,0,0,0,0,Matches
2532,Arturo Vidal\Arturo-Vidal,cl CHI,MF,Barcelona,es La Liga,31,1987,21.4,46,2.15,40,0,1,1,4,12,0.56,10,0,1,0,1,0,Matches
2533,Ronaldo Vieira\Ronaldo-Vieira,gw GNB,MF,Sampdoria,it Serie A,20,1998,6.7,11,1.65,10,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2534,Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,eng Premier League,24,1993,11.0,39,3.56,33,0,3,1,2,5,0.46,4,0,1,0,0,0,Matches
2535,Carlos Vigaray\Carlos-Vigaray,es ESP,DF,Alavés,es La Liga,23,1994,7.2,8,1.11,6,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2536,Emanuel Vignato\Emanuel-Vignato,it ITA,MF,Chievo,it Serie A,17,2000,7.3,20,2.75,12,5,2,1,0,1,0.14,1,0,0,0,0,0,Matches
2537,Dídac Vilà\Didac-Vila,es ESP,DF,Espanyol,es La Liga,29,1989,26.2,38,1.45,27,4,1,4,2,3,0.11,2,0,0,1,0,0,Matches
2538,Toni Villa\Toni-Villa,es ESP,MFFW,Valladolid,es La Liga,23,1995,19.6,59,3.01,44,0,6,4,5,3,0.15,1,0,0,1,1,0,Matches
2539,Rúben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,eng Premier League,19,1999,7.9,14,1.77,10,2,0,1,1,1,0.13,1,0,0,0,0,0,Matches
2540,Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,es La Liga,28,1989,8.4,22,2.63,15,0,3,0,4,3,0.36,2,0,0,0,1,0,Matches
2541,Federico Viviani\Federico-Viviani,it ITA,MF,Frosinone,it Serie A,26,1992,3.7,5,1.34,2,2,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2542,Emiliano Viviano\Emiliano-Viviano,it ITA,GK,SPAL,it Serie A,32,1985,16.9,2,0.12,2,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2543,Felipe Vizeu\Felipe-Vizeu,br BRA,FWDF,Udinese,it Serie A,21,1997,0.4,2,5.63,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2544,Dušan Vlahović\Dusan-Vlahovic,rs SRB,FWMF,Fiorentina,it Serie A,18,2000,1.8,4,2.25,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2545,Rai Vloet\Rai-Vloet,nl NED,FWDF,Frosinone,it Serie A,23,1995,1.4,6,4.43,4,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2546,Kevin Vogt\Kevin-Vogt,de GER,DF,Hoffenheim,de Bundesliga,26,1991,26.6,14,0.53,14,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
2547,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,eng Premier League,28,1989,10.2,12,1.18,10,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
2548,Kevin Volland\Kevin-Volland,de GER,FW,Leverkusen,de Bundesliga,26,1992,31.3,83,2.65,61,0,6,7,9,17,0.54,11,0,0,2,4,0,Matches
2549,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,eng Premier League,34,1983,2.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2550,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Inter,it Serie A,26,1992,28.0,12,0.43,10,0,0,2,0,1,0.04,1,0,0,0,0,0,Matches
2551,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,Inter,it Serie A,26,1992,8.1,21,2.60,14,7,0,0,0,2,0.25,2,0,0,0,0,0,Matches
2552,Nikola Vukčević\Nikola-Vukcevic,me MNE,MF,Levante,es La Liga,26,1991,7.4,5,0.67,5,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
2553,Matěj Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,eng Premier League,26,1992,3.5,7,1.98,5,0,0,2,0,2,0.57,2,0,0,0,0,0,Matches
2554,Paul Wade\Paul-Wade,fr FRA,FW,Nice,fr Ligue 1,18,2000,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2555,Sandro Wagner\Sandro-Wagner,de GER,FW,Bayern Munich,de Bundesliga,30,1987,1.6,1,0.63,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2556,Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,it Serie A,27,1991,1.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2557,Moussa Wagué\Moussa-Wague,sn SEN,DF,Barcelona,es La Liga,19,1998,2.5,8,3.20,5,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
2558,Wakaso\Wakaso,gh GHA,MF,Alavés,es La Liga,28,1990,18.5,25,1.35,17,2,1,3,2,2,0.11,2,0,0,0,0,0,Matches
2559,Walace\Walace,br BRA,MF,Hannover 96,de Bundesliga,23,1995,22.2,30,1.35,29,0,0,1,0,2,0.09,2,0,0,0,0,0,Matches
2560,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,eng Premier League,29,1989,23.5,49,2.08,34,1,2,4,8,6,0.25,4,1,0,1,0,0,Matches
2561,Luca Waldschmidt\Luca-Waldschmidt,de GER,FWMF,Freiburg,de Bundesliga,22,1996,19.1,53,2.78,34,3,5,7,4,7,0.37,4,0,0,2,1,0,Matches
2562,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,eng Premier League,28,1990,30.9,58,1.88,54,1,1,1,1,4,0.13,4,0,0,0,0,0,Matches
2563,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,eng Premier League,21,1997,4.2,11,2.63,10,1,0,0,0,4,0.96,4,0,0,0,0,0,Matches
2564,Wallace\Wallace,br BRA,DF,Lazio,it Serie A,23,1994,13.7,6,0.44,5,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches
2565,Anthony Walongwa\Anthony-Walongwa,cd COD,DF,Nantes,fr Ligue 1,24,1993,1.0,1,1.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2566,Rémi Walter\Remi-Walter,fr FRA,MFFW,Nice,fr Ligue 1,23,1995,9.3,22,2.38,17,2,1,1,1,0,0.00,0,0,0,0,0,0,Matches
2567,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,eng Premier League,20,1997,34.8,38,1.09,30,3,3,1,1,7,0.20,4,1,0,1,1,0,Matches
2568,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,eng Premier League,27,1991,5.7,6,1.05,3,0,2,0,1,2,0.35,0,0,2,0,0,0,Matches
2569,Danny Ward\Danny-Ward,eng ENG,FW,Cardiff City,eng Premier League,26,1991,4.9,9,1.82,6,0,0,1,2,0,0.00,0,0,0,0,0,0,Matches
2570,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,eng Premier League,28,1989,6.1,8,1.30,6,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2571,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,eng Premier League,32,1985,2.5,3,1.18,1,2,0,0,0,1,0.39,0,1,0,0,0,0,Matches
2572,James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,eng Premier League,23,1994,21.6,65,3.01,30,29,0,2,4,1,0.05,1,0,0,0,0,0,Matches
2573,Daniel Wass\Daniel-Wass,dk DEN,DFMF,Valencia,es La Liga,29,1989,26.2,57,2.18,42,6,2,2,5,6,0.23,3,0,1,0,2,0,Matches
2574,Timothy Weah\Timothy-Weah,us USA,FW,Paris S-G,fr Ligue 1,18,2000,0.6,1,1.67,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2575,Wout Weghorst\Wout-Weghorst,nl NED,FW,Wolfsburg,de Bundesliga,25,1992,32.5,58,1.78,47,0,1,3,5,13,0.40,7,0,1,2,1,2,Matches
2576,Julian Weigl\Julian-Weigl,de GER,DFMF,Dortmund,de Bundesliga,22,1995,16.2,7,0.43,6,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2577,Mitchell Weiser\Mitchell-Weiser,de GER,DF,Leverkusen,de Bundesliga,24,1994,23.5,56,2.39,49,5,0,1,1,7,0.30,6,0,0,1,0,0,Matches
2578,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,eng Premier League,27,1990,1.7,7,4.12,7,0,0,0,0,1,0.59,1,0,0,0,0,0,Matches
2579,Wendell\Wendell,br BRA,DF,Leverkusen,de Bundesliga,25,1993,25.3,36,1.42,32,2,0,1,1,3,0.12,3,0,0,0,0,0,Matches
2580,Oscar Wendt\Oscar-Wendt,se SWE,DF,M'gladbach,de Bundesliga,32,1985,30.3,50,1.65,41,5,1,1,2,2,0.07,2,0,0,0,0,0,Matches
2581,Axel Werner\Axel-Werner,ar ARG,GK,Huesca,es La Liga,22,1996,6.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
